CompanyID,CompanyName,Year,Total_CO2_Emissions_Tons,CarbonOffsets_Tons,RenewableEnergyUsage_MWh,Afforestation_Acres,Investment_Green_Technologies,CoalProduced_Tons,Net_CO2_Emissions_Tons,Emission_Intensity,Green_Investment_Ratio,RenewableEnergy_Intensity,Emission_Intensity_Difference,Green_Investment_Ratio_Difference,RenewableEnergy_Intensity_Difference,Score,Rank
cmp0007,company_7,2020,718886,1884583,38781,120,29321388,1507825,-1165697,-0.7730983370086051,0.02451746145168844,0.02571982822940328,0.34335535823685776,0.23131879141296474,0.18147397249947123,5.850055149830813,37.0
cmp0007,company_7,2021,321957,1759376,127797,1419,29331842,1699141,-1437419,-0.8459680509151389,0.010976364866550146,0.07521271042250172,0.34335535823685776,0.23131879141296474,0.18147397249947123,70.78741575726822,1298.0
cmp0007,company_7,2022,1267280,306412,36066,1477,36725814,1712928,960868,0.5609506062134544,0.034506519038624985,0.02105517569915373,0.34335535823685776,0.23131879141296474,0.18147397249947123,74.09983635517074,1354.0
cmp0007,company_7,2023,7513599,896341,69519,2712,14917070,1369101,6617258,4.8332869525330855,0.5036913415302067,0.05077711578619839,0.34335535823685776,0.23131879141296474,0.18147397249947123,137.1609408882086,2604.0
cmp0008,company_8,2014,8610145,557944,362896,2489,55512669,1064976,8052201,7.560922499661964,0.15510234249410706,0.3407550968284731,0.26545152333033323,0.2847623065581149,0.14353595881110381,126.86355786525894,2396.0
cmp0008,company_8,2015,6756878,599381,342270,1697,30162414,145220,6157497,42.401163751549376,0.22401648621360346,2.356906762153973,0.26545152333033323,0.2847623065581149,0.14353595881110381,98.12230628107625,1828.0
cmp0008,company_8,2016,6055625,536472,345538,4663,3984545,748500,5519153,7.37361790247161,1.519778293381051,0.46164061456245825,0.26545152333033323,0.2847623065581149,0.14353595881110381,235.599777387193,4662.0
cmp0008,company_8,2017,469734,1624843,125304,2337,86304442,194227,-1155109,-5.947211252812431,0.00544275577379899,0.6451420245382979,0.26545152333033323,0.2847623065581149,0.14353595881110381,115.26451214572258,2165.0
cmp0008,company_8,2018,2612819,1255536,473892,737,7315329,1034803,1357283,1.3116341951076678,0.3571704020420681,0.4579538327585057,0.26545152333033323,0.2847623065581149,0.14353595881110381,37.42231452405606,638.0
cmp0008,company_8,2019,6232918,770392,96014,702,67500481,51071,5462526,106.95944861075758,0.092338867925993,1.8800101819036243,0.26545152333033323,0.2847623065581149,0.14353595881110381,67.63782854187426,1231.0
cmp0008,company_8,2020,1980491,1216791,326452,3781,17249733,814884,763700,0.9371886059856372,0.1148128495670049,0.40061162079510704,0.26545152333033323,0.2847623065581149,0.14353595881110381,189.48639452730302,3682.0
cmp0008,company_8,2021,3846839,389391,413531,1915,37878870,1861624,3457448,1.8572214367670379,0.1015563294258778,0.22213454489198678,0.26545152333033323,0.2847623065581149,0.14353595881110381,96.42604613534976,1791.0
cmp0008,company_8,2022,8647063,28536,10079,237,48396231,1562587,8618527,5.515550174166302,0.17867223999323417,0.006450200852816515,0.26545152333033323,0.2847623065581149,0.14353595881110381,13.584263683290072,175.0
cmp0008,company_8,2023,6326373,207292,122999,4830,24623280,258028,6119081,23.714794518424355,0.25692649395206485,0.4766885764335653,0.26545152333033323,0.2847623065581149,0.14353595881110381,248.79199737438157,4927.0
cmp0009,company_9,2014,7184676,986511,372932,4687,12110984,1775456,6198165,3.4910270938846133,0.5932363547008237,0.2100485734369086,0.40698473942204605,0.4579049061207432,0.22740402747510233,235.5782090278896,4661.0
cmp0009,company_9,2015,8211832,51264,440902,3202,22587970,1754078,8160568,4.652340431839405,0.3635489156396082,0.2513582634295624,0.40698473942204605,0.4579049061207432,0.22740402747510233,161.67338059532153,3119.0
cmp0009,company_9,2016,2710274,1383114,96573,3993,75723556,62083,1327160,21.377188602354913,0.035791689444695386,1.5555466069616481,0.40698473942204605,0.4579049061207432,0.22740402747510233,206.48528485387283,4057.0
cmp0009,company_9,2017,1824563,108195,228701,4910,93768954,1266515,1716368,1.3551896345483472,0.019458071378294355,0.1805750425379881,0.40698473942204605,0.4579049061207432,0.22740402747510233,246.0528741697428,4848.0
cmp0009,company_9,2018,8738700,117202,143154,1687,13473668,1379389,8621498,6.250229630655312,0.6485761709432056,0.10378073190376319,0.40698473942204605,0.4579049061207432,0.22740402747510233,86.3874832114263,1598.0
cmp0009,company_9,2019,8665868,1890599,63596,2945,6462171,1588972,6775269,4.263932278227684,1.3410149623091063,0.04002336101580141,0.40698473942204605,0.4579049061207432,0.22740402747510233,148.7134644710887,2851.0
cmp0009,company_9,2020,844605,1745021,298642,4929,8293021,1057026,-900416,-0.8518390276114306,0.1018452744783837,0.28253042025456326,0.40698473942204605,0.4579049061207432,0.22740402747510233,246.3652760067932,4859.0
cmp0009,company_9,2021,1028518,1858742,127452,4909,26384947,1972336,-830224,-0.4209343641245711,0.03898124184217615,0.06461982136917847,0.40698473942204605,0.4579049061207432,0.22740402747510233,245.44782208443038,4834.0
cmp0009,company_9,2022,7447244,521607,209190,1869,31750874,1516185,6925637,4.567804720400215,0.23455240948642864,0.13797128978323886,0.40698473942204605,0.4579049061207432,0.22740402747510233,94.96889266185282,1755.0
cmp0009,company_9,2023,7697928,538740,207023,4283,2958274,1787907,7159188,4.004228407853429,2.6021686970172473,0.11579069828576095,0.40698473942204605,0.4579049061207432,0.22740402747510233,215.61376446416583,4253.0
cmp0010,company_10,2014,530214,724070,51204,2222,54774361,837708,-193856,-0.23141237758264216,0.00967996687355239,0.0611239238493604,0.46273782446085904,0.711060488837203,0.2494403983579806,111.18560894100438,2079.0
cmp0010,company_10,2015,1376393,1399072,213046,1575,81643291,1332173,-22679,-0.017024065192733976,0.016858617323498144,0.15992367357693033,0.46273782446085904,0.711060488837203,0.2494403983579806,78.92004431718935,1448.0
cmp0010,company_10,2016,2991934,667165,132003,4382,64461473,467918,2324769,4.968325646801363,0.04641429773098731,0.2821071213332251,0.46273782446085904,0.711060488837203,0.2494403983579806,220.79156370435922,4352.0
cmp0010,company_10,2017,8640599,1667148,341811,2829,30118279,1124193,6973451,6.203072781986723,0.2868888690485934,0.3040501052755176,0.46273782446085904,0.711060488837203,0.2494403983579806,143.52840017026918,2738.0
cmp0010,company_10,2018,5007720,1294626,388126,1843,7041771,301902,3713094,12.29900431265775,0.7111449662307961,1.2856026127683817,0.46273782446085904,0.711060488837203,0.2494403983579806,96.27470293582815,1786.0
cmp0010,company_10,2019,9969693,1367541,478777,4577,96556246,1797401,8602152,4.785883617512175,0.10325269895020567,0.26637183355300237,0.46273782446085904,0.711060488837203,0.2494403983579806,230.48652595807738,4550.0
cmp0010,company_10,2020,1687550,347177,323771,4237,89441702,641750,1340373,2.0886217374366964,0.018867597130475,0.5045126606934165,0.46273782446085904,0.711060488837203,0.2494403983579806,212.72075630439184,4191.0
cmp0010,company_10,2021,5200149,195051,175342,3327,1103013,990156,5005098,5.054858022372232,4.714494752101743,0.17708522697433535,0.46273782446085904,0.711060488837203,0.2494403983579806,168.27992306087725,3254.0
cmp0010,company_10,2022,5590076,1385977,150018,2046,19869470,1002727,4204099,4.192665600906328,0.28133996528342226,0.14961001349320402,0.46273782446085904,0.711060488837203,0.2494403983579806,103.74411255240032,1946.0
cmp0010,company_10,2023,6466212,471840,459610,4033,78288604,1058667,5994372,5.662188393517508,0.08259454977636337,0.43414029151754047,0.46273782446085904,0.711060488837203,0.2494403983579806,203.5819381750132,3975.0
cmp0011,company_11,2014,9846413,1001740,378868,2959,84597370,455382,8844673,19.422535365912573,0.11639147883675344,0.8319784269031275,0.43184349622291224,0.29239891360053016,0.2925819119041684,154.050658301269,2958.0
cmp0011,company_11,2015,3423895,771556,297667,4860,21852996,1923151,2652339,1.3791631546352834,0.15667851675806832,0.15478087784058558,0.43184349622291224,0.29239891360053016,0.2925819119041684,243.55422147996936,4800.0
cmp0011,company_11,2016,4793047,958176,408783,3857,5394678,1249172,3834871,3.0699303218451903,0.888476939680181,0.32724316587307434,0.43184349622291224,0.29239891360053016,0.2925819119041684,193.98253400888495,3761.0
cmp0011,company_11,2017,385187,1039861,441267,1684,59250836,1158392,-654674,-0.56515756324284,0.00650095468695159,0.3809306348800751,0.43184349622291224,0.29239891360053016,0.2925819119041684,84.20864633791028,1552.0
cmp0011,company_11,2018,5162406,1071970,132407,54,78057957,279740,4090436,14.622277829413026,0.06613555104958742,0.47332165582326446,0.43184349622291224,0.29239891360053016,0.2925819119041684,7.286336889713801,60.0
cmp0011,company_11,2019,2066542,1959253,378118,4691,19395173,1756768,107289,0.0610718091404215,0.10654929450745296,0.21523502249585602,0.43184349622291224,0.29239891360053016,0.2925819119041684,234.71837844413943,4640.0
cmp0011,company_11,2020,6780316,127818,294516,4829,52410219,781624,6652498,8.511122995199738,0.12937011387035036,0.3768000982569624,0.43184349622291224,0.29239891360053016,0.2925819119041684,244.1868478560776,4812.0
cmp0011,company_11,2021,6593115,760637,419329,2988,48349941,412491,5832478,14.139649107495678,0.13636242079385372,1.0165773313842,0.43184349622291224,0.29239891360053016,0.2925819119041684,153.95371075173802,2955.0
cmp0011,company_11,2022,3477773,868009,154037,1142,65303925,1246441,2609764,2.0937725893163015,0.05325519101646647,0.12358146113614683,0.43184349622291224,0.29239891360053016,0.2925819119041684,57.8571932607457,1042.0
cmp0011,company_11,2023,906091,1719603,378988,3356,84462568,1570301,-813512,-0.5180611869953595,0.0107277226048822,0.2413473595189712,0.43184349622291224,0.29239891360053016,0.2925819119041684,167.7950699341082,3243.0
cmp0012,company_12,2014,1204504,1556475,145999,3977,36315686,729331,-351971,-0.4825943227423488,0.03316759595288934,0.2001820846776018,0.46308060939409007,0.17820349775959035,0.32154813440689406,198.84319972406655,3880.0
cmp0012,company_12,2015,5197301,1790879,302910,1709,47189647,891565,3406422,3.8207219888622816,0.1101364670093845,0.3397508874843674,0.46308060939409007,0.17820349775959035,0.32154813440689406,86.76595682166209,1606.0
cmp0012,company_12,2016,7362095,88642,263297,1202,1402718,1098902,7273453,6.618836802553822,5.248449795325931,0.23960007352793972,0.46308060939409007,0.17820349775959035,0.32154813440689406,62.49227676939409,1123.0
cmp0012,company_12,2017,5806653,1532188,237200,1834,57090022,76643,4274465,55.771107602781726,0.10171047052670605,3.0948684159023,0.46308060939409007,0.17820349775959035,0.32154813440689406,109.15167471169738,2040.0
cmp0012,company_12,2018,1062685,1363317,20602,1922,70087389,1491163,-300632,-0.20160907962442737,0.015162285471927054,0.013816061691444866,0.46308060939409007,0.17820349775959035,0.32154813440689406,96.13932182688062,1784.0
cmp0012,company_12,2019,3036759,79721,11913,679,54412707,1964066,2957038,1.5055695684360912,0.05580973944192852,0.0060654784513351385,0.46308060939409007,0.17820349775959035,0.32154813440689406,34.50195767734925,583.0
cmp0012,company_12,2020,216052,742042,203816,1845,60369621,819331,-525990,-0.6419749771459886,0.0035788198835967513,0.24875904854082173,0.46308060939409007,0.17820349775959035,0.32154813440689406,92.2036214817146,1711.0
cmp0012,company_12,2021,8188393,1116364,35571,651,22814474,525710,7072029,13.452338741891918,0.35891219758123727,0.06766277985961842,0.46308060939409007,0.17820349775959035,0.32154813440689406,36.71346301257462,626.0
cmp0012,company_12,2022,3599536,1401165,348445,3436,61469667,156223,2198371,14.072006042644169,0.05855792256040691,2.230433418894785,0.46308060939409007,0.17820349775959035,0.32154813440689406,176.5668996168563,3425.0
cmp0012,company_12,2023,4454761,949461,142719,3833,25285020,1165005,3505300,3.008828288290608,0.17618182623545484,0.12250505362637928,0.46308060939409007,0.17820349775959035,0.32154813440689406,192.6822418126803,3740.0
cmp0013,company_13,2014,8678840,592818,344577,4619,72861260,589768,8086022,13.710513286580486,0.11911460219051935,0.5842585559067294,0.5538374437317445,0.3221090563272141,0.35544856787467605,235.3091009340584,4653.0
cmp0013,company_13,2015,2642369,1173573,417882,2060,27163016,936951,1468796,1.5676337396512732,0.09727818884324185,0.44600197875876113,0.5538374437317445,0.3221090563272141,0.35544856787467605,103.68749393388266,1944.0
cmp0013,company_13,2016,8854415,1994471,190129,212,75238596,1595066,6859944,4.3007273680211355,0.1176844793860853,0.11919820245682623,0.5538374437317445,0.3221090563272141,0.35544856787467605,12.043081581660374,153.0
cmp0013,company_13,2017,7498104,499116,134662,1408,37846029,1780024,6998988,3.931962715109459,0.19812128770497955,0.07565178896464317,0.5538374437317445,0.3221090563272141,0.35544856787467605,71.72776474350438,1309.0
cmp0013,company_13,2018,5308463,886011,222576,2016,42562109,956492,4422452,4.6236162978885345,0.12472274341480588,0.23270032577376495,0.5538374437317445,0.3221090563272141,0.35544856787467605,102.36300059848543,1917.0
cmp0013,company_13,2019,5834381,1748713,2512,1721,47671238,1074819,4085668,3.8012614216905356,0.12238786414567207,0.0023371376948118708,0.5538374437317445,0.3221090563272141,0.35544856787467605,87.32010475404678,1619.0
cmp0013,company_13,2020,8023218,1647563,227584,2894,21883980,564053,6375655,11.303290648219228,0.3666251751281074,0.4034798148400948,0.5538374437317445,0.3221090563272141,0.35544856787467605,148.31315392298356,2835.0
cmp0013,company_13,2021,2167783,128875,9042,3779,97351256,1604991,2038908,1.270354787036189,0.022267642854037754,0.005633676450522152,0.5538374437317445,0.3221090563272141,0.35544856787467605,189.45648606033706,3679.0
cmp0013,company_13,2022,8976842,1974451,211841,3856,89366368,202830,7002391,34.5234482078588,0.10044989184298057,1.0444263669082483,0.5538374437317445,0.3221090563272141,0.35544856787467605,203.49408173712482,3969.0
cmp0013,company_13,2023,2165975,750004,417957,4596,7384996,456189,1415971,3.1039130711174536,0.2932939977218674,0.9161926306859657,0.5538374437317445,0.3221090563272141,0.35544856787467605,231.0522166541519,4562.0
cmp0014,company_14,2014,9849286,856684,291760,3228,34584335,122653,8992602,73.3174239521251,0.28479038269783125,2.3787432838984777,0.31838423465438664,0.43924803979916993,0.24622497377905228,183.9856010863754,3584.0
